Age,Height,Weight,Income,CreditScore,Gender,Education,MaritalStatus,Occupation,SignUpDate,LastLoginTime,Location,IsSubscribed,HasHealthInsurance
18.0,172.6215128473172,150.0,200000.0,695.0858231841427,Male,Master's,Single,Doctor,2022-06-20,2024-01-17 04:00:00,Phoenix,False,True
51.64455797132512,172.6236199434448,40.0,20000.0,645.7030846882874,Female,High School,Single,Doctor,2022-06-22,2024-01-17 09:00:00,San Diego,False,False
18.0,179.68753455221795,150.0,20000.0,759.8244718525555,Male,High School,Single,Artist,2022-06-23,2024-01-18 00:00:00,Chicago,False,False
24.57764046201474,183.83403792471037,40.0,20000.0,708.4924472386464,Male,Master's,Single,Engineer,2022-06-27,2024-01-18 20:00:00,San Diego,False,True
22.34102394929204,164.59581150457552,150.0,200000.0,625.7371318875928,Male,Master's,Married,Other,2022-07-02,2024-01-19 03:00:00,Houston,False,True
19.21211391116588,179.7341709137,150.0,200000.0,718.1577111887426,Male,Master's,Married,Artist,2022-07-06,2024-01-19 09:00:00,Houston,True,True
18.0,163.87915932124537,40.0,20000.0,657.5762914067203,Female,High School,Married,Artist,2022-07-10,2024-01-19 20:00:00,Houston,True,True
18.0,185.75270431850643,40.0,200000.0,750.8128905477961,Male,Master's,Single,Teacher,2022-07-12,2024-01-20 06:00:00,Chicago,True,False
20.002193312356926,181.3342980608796,150.0,200000.0,686.4354922101336,Male,PhD,Single,Other,2022-07-25,2024-01-20 18:00:00,San Antonio,True,True
40.9208010201567,150.3503138867701,150.0,200000.0,748.5590105394406,Male,High School,Single,Teacher,2022-08-27,2024-01-20 22:00:00,New York,True,True
25.365063241657747,155.1199521544286,40.0,20000.0,721.0987667093302,Female,High School,Widowed,Teacher,2022-08-28,2024-01-22 02:00:00,San Antonio,True,False
35.1095420476219,172.15327335354374,150.0,200000.0,652.6591791357619,Male,Bachelor's,Married,Doctor,2022-09-01,2024-01-24 09:00:00,Dallas,False,True
32.10242023097897,164.24738507501016,150.0,20000.0,711.0370001569947,Male,Bachelor's,Married,Engineer,2022-09-05,2024-01-24 11:00:00,Los Angeles,True,False
41.335834399067565,174.63570964428922,40.0,200000.0,681.0366777043246,Female,High School,Single,Business,2022-09-07,2024-01-25 08:00:00,San Antonio,True,True
35.04726449024997,200.0,150.0,20000.0,697.1842715781712,Female,Master's,Single,Doctor,2022-09-09,2024-01-25 09:00:00,Chicago,False,True
32.300859494406986,187.5363870266132,40.0,20000.0,662.811989526974,Male,Bachelor's,Widowed,Engineer,2022-09-16,2024-01-26 09:00:00,Houston,True,True
39.80202877410132,159.71030620506997,40.0,200000.0,673.2654803487821,Female,Master's,Married,Doctor,2022-09-24,2024-01-26 09:00:00,Philadelphia,False,True
25.087532018215505,178.66813799507196,150.0,200000.0,706.3231730411245,Male,Bachelor's,Single,Doctor,2022-10-09,2024-01-28 17:00:00,Dallas,True,True
36.27290250041333,199.98066894767072,40.0,20000.0,790.3710189924075,Male,Bachelor's,Divorced,Engineer,2022-10-14,2024-01-29 09:00:00,Phoenix,True,True
43.22205209567078,169.28741658276905,150.0,200000.0,698.9786752512449,Male,Master's,Married,Artist,2022-11-09,2024-01-29 15:00:00,Los Angeles,True,True
26.416029725216745,160.68554345413173,40.0,200000.0,698.606877175414,Female,High School,Single,Teacher,2022-11-19,2024-01-30 09:00:00,Phoenix,False,True
27.516875959487123,173.8078856697829,150.0,20000.0,713.8269690274564,Other,Bachelor's,Married,Engineer,2022-11-20,2024-01-31 06:00:00,San Diego,False,True
38.304501694254256,176.0527370476712,40.0,200000.0,619.3332347302685,Female,High School,Married,Engineer,2022-11-28,2024-01-31 20:00:00,Los Angeles,True,True
18.0,159.13678766466006,150.0,20000.0,680.7186821501571,Male,High School,Single,Business,2022-11-30,2024-02-01 14:00:00,New York,True,True
24.486629608941204,162.61608601250072,40.0,20000.0,705.2954830461994,Female,Bachelor's,Single,Business,2022-12-11,2024-02-01 18:00:00,Houston,False,True
32.93071778419909,177.98185847514625,40.0,200000.0,687.3248062086428,Female,Bachelor's,Divorced,Teacher,2022-12-23,2024-02-02 11:00:00,Philadelphia,True,True
22.673258281522333,157.46976869793272,40.0,200000.0,726.8999004917388,Male,Bachelor's,Married,Engineer,2022-12-25,2024-02-02 23:00:00,San Antonio,True,False
33.775686431676576,174.11612962022815,40.0,20000.0,670.0881022167741,Male,Master's,Widowed,Other,2023-01-01,2024-02-02 23:00:00,Los Angeles,True,True
41.01485238214386,169.37751168752155,150.0,200000.0,773.8543408189503,Female,Bachelor's,Single,Other,2023-01-08,2024-02-03 12:00:00,Los Angeles,True,True
21.687395709801738,184.38125343190532,150.0,200000.0,768.024105076396,Male,Bachelor's,Single,Teacher,2023-01-12,2024-02-04 09:00:00,Dallas,True,True
23.028832724613057,170.8403484810622,40.0,200000.0,674.0767972849212,Male,High School,Single,Business,2023-01-14,2024-02-04 14:00:00,Dallas,True,True
36.66536762630257,178.32893393950567,150.0,200000.0,720.8824437667853,Female,Master's,Married,Business,2023-01-21,2024-02-05 09:00:00,San Jose,False,True
27.527471928600626,191.28008712426117,150.0,20000.0,747.3097281493452,Female,High School,Divorced,Teacher,2023-02-07,2024-02-05 16:00:00,Phoenix,False,True
21.643841012177315,165.4273746249424,150.0,200000.0,717.3559541223945,Male,PhD,Divorced,Teacher,2023-02-12,2024-02-05 18:00:00,Dallas,False,True
46.53268659013193,149.22509789080334,150.0,200000.0,714.7359904889618,Female,Bachelor's,Single,Teacher,2023-02-23,2024-02-06 01:00:00,San Antonio,True,True
18.0,181.37746984728935,150.0,200000.0,763.7390604820333,Male,Master's,Married,Doctor,2023-02-27,2024-02-06 20:00:00,Phoenix,True,True
35.82884734867722,140.92988865333442,150.0,20000.0,725.461414011456,Female,PhD,Single,Artist,2023-03-10,2024-02-07 08:00:00,New York,False,False
40.788788831338714,182.5949717882968,40.0,20000.0,748.0655006631382,Female,Bachelor's,Widowed,Other,2023-03-17,2024-02-07 09:00:00,New York,True,True
38.5640064183858,166.83275402962926,40.0,200000.0,651.2665864673917,Male,High School,Single,Engineer,2023-03-21,2024-02-07 13:00:00,Houston,True,True
30.05284578792405,165.81717116968764,63.01534118317442,200000.0,679.1964183689287,Female,Master's,Married,Business,2023-03-29,2024-02-07 14:00:00,Dallas,False,True
35.99960556776466,178.41275005001242,40.0,200000.0,752.6751713196567,Male,High School,Married,Doctor,2023-04-14,2024-02-08 07:00:00,Los Angeles,False,True
36.30793090693177,156.9129138414761,40.0,200000.0,649.9554872010975,Male,High School,Married,Engineer,2023-04-17,2024-02-09 14:00:00,San Diego,True,True
33.58811269493623,170.85269756501467,40.0,200000.0,678.4819830817463,Male,Bachelor's,Married,Teacher,2023-04-24,2024-02-09 17:00:00,San Antonio,True,False
23.15206363000692,162.6316971814115,150.0,200000.0,643.5442749754437,Male,PhD,Married,Engineer,2023-04-28,2024-02-09 20:00:00,San Jose,True,True
18.0,165.91782653913245,150.0,200000.0,739.6050927617301,Male,Bachelor's,Widowed,Student,2023-04-29,2024-02-10 01:00:00,Houston,True,True
24.294819828104167,140.0,40.0,200000.0,658.2764449973193,Male,High School,Married,Teacher,2023-06-01,2024-02-10 06:00:00,Dallas,True,True
18.0,159.04087947053097,40.0,20000.0,716.4598985355402,Male,Bachelor's,Single,Teacher,2023-06-03,2024-02-11 01:00:00,Phoenix,True,True
24.952390448284742,159.8359809026149,150.0,200000.0,729.8080338598093,Male,Master's,Divorced,Business,2023-06-14,2024-02-12 06:00:00,Los Angeles,True,True
29.756620108114785,185.0529452929701,150.0,200000.0,734.9095590942279,Female,Bachelor's,Single,Student,2023-06-23,2024-02-12 11:00:00,Los Angeles,True,True
39.734625730392075,145.77349348137727,150.0,200000.0,670.6861182126669,Male,Bachelor's,Single,Business,2023-06-28,2024-02-12 13:00:00,New York,True,True
35.681383638424734,148.83765487733208,150.0,20000.0,771.1510697132345,Female,Bachelor's,Married,Engineer,2023-06-29,2024-02-13 00:00:00,New York,True,True
26.730716331349225,169.4419079529431,150.0,20000.0,744.5899756973263,Female,Bachelor's,Single,Student,2023-06-30,2024-02-13 11:00:00,Houston,True,True
20.63835613619222,175.65938974735224,40.0,200000.0,705.1492825443777,Male,PhD,Divorced,Business,2023-07-11,2024-02-13 19:00:00,Chicago,True,True
28.36629918594048,200.0,40.0,20000.0,725.6031546583347,Female,Bachelor's,Married,Business,2023-07-25,2024-02-14 00:00:00,Houston,True,False
18.0,172.56656569572525,88.35294818626758,200000.0,705.7279449675892,Female,Master's,Married,Other,2023-07-28,2024-02-14 10:00:00,Los Angeles,False,True
34.54736943393297,166.37166417123177,40.0,200000.0,792.236765847565,Female,Master's,Single,Business,2023-08-02,2024-02-15 09:00:00,Phoenix,True,True
45.442895353005206,155.5957099473763,40.0,200000.0,716.9651333817757,Male,Bachelor's,Single,Engineer,2023-08-16,2024-02-15 13:00:00,Houston,False,True
18.0,168.9762074965874,150.0,200000.0,749.2909007146766,Female,High School,Married,Artist,2023-08-26,2024-02-16 05:00:00,Chicago,True,True
45.806448364485014,151.78427261348966,150.0,20000.0,727.8902136570251,Male,Bachelor's,Single,Teacher,2023-08-27,2024-02-16 11:00:00,San Jose,True,True
21.200469835973085,159.56764066041816,40.0,20000.0,676.557831363762,Female,High School,Married,Teacher,2023-09-01,2024-02-16 15:00:00,San Antonio,True,True
20.604121336046976,168.27494826794359,40.0,200000.0,716.7697347948853,Male,Master's,Single,Engineer,2023-09-16,2024-02-17 00:00:00,Dallas,True,True
27.703745515907947,141.7368385004256,40.0,200000.0,678.6384662488331,Female,High School,Married,Engineer,2023-09-21,2024-02-17 07:00:00,San Jose,False,True
23.953440423170065,162.2706235022382,40.0,20000.0,712.2113552940383,Non-binary,Master's,Single,Other,2023-10-05,2024-02-17 10:00:00,New York,True,True
41.60998760434323,166.48169894876548,40.0,20000.0,623.4430536429803,Male,Master's,Single,Teacher,2023-10-12,2024-02-17 18:00:00,Houston,True,True
25.884392284619498,186.76172235375833,150.0,200000.0,713.8952923213612,Female,Bachelor's,Married,Student,2023-10-15,2024-02-18 03:00:00,San Antonio,True,True
19.91544470141953,185.16183551318946,150.0,20000.0,666.6633561142529,Female,Master's,Married,Student,2023-10-16,2024-02-18 14:00:00,Chicago,True,True
30.442637633795666,196.25509417585846,150.0,200000.0,759.9199764342729,Female,Master's,Single,Student,2023-10-21,2024-02-19 02:00:00,Chicago,False,True
24.912982788775423,194.74535463872635,150.0,20000.0,700.1304353697162,Female,High School,Single,Business,2023-11-02,2024-02-19 06:00:00,Phoenix,True,True
33.08934482266999,155.82282372879308,40.0,200000.0,803.2254640158606,Male,Bachelor's,Single,Teacher,2023-11-27,2024-02-19 08:00:00,San Diego,False,True
35.52179637518011,172.81617766298976,150.0,20000.0,650.6504753546774,Male,High School,Single,Teacher,2023-12-10,2024-02-19 12:00:00,Chicago,True,True
18.0,140.0,40.0,200000.0,772.2877311365843,Female,Bachelor's,Married,Engineer,2023-12-12,2024-02-19 16:00:00,New York,True,True
35.00054312057392,178.26626021957267,150.0,20000.0,705.7697867277676,Male,Bachelor's,Divorced,Other,2024-01-01,2024-02-19 20:00:00,Los Angeles,False,True
